  7.3000000e+001  2.5490196e+000  5.5617647e+000
  7.4000000e+001  2.5545894e+000  5.5623188e+000
  7.5000000e+001  2.5495238e+000  5.5542857e+000
  7.6000000e+001  2.5455399e+000  5.5492958e+000
  7.7000000e+001  2.5514286e+000  5.5542857e+000
  7.8000000e+001  2.5558685e+000  5.5596244e+000
  7.9000000e+001  2.5472222e+000  5.5611111e+000
  8.0000000e+001  2.5502222e+000  5.5448889e+000
  8.1000000e+001  2.5511737e+000  5.5530516e+000
  8.2000000e+001  2.5431373e+000  5.5774510e+000
  8.3000000e+001  2.5458333e+000  5.5843750e+000
  8.4000000e+001  2.5364103e+000  5.5825641e+000
  8.5000000e+001  2.5323529e+000  5.5803922e+000
  8.6000000e+001  2.5281250e+000  5.5864583e+000
  8.7000000e+001  2.5343434e+000  5.5727273e+000
  8.8000000e+001  2.5500000e+000  5.5627451e+000
  8.9000000e+001  2.5383085e+000  5.5432836e+000
  9.0000000e+001  2.5449275e+000  5.5526570e+000
  9.1000000e+001  2.5401961e+000  5.5529412e+000
  9.2000000e+001  2.5343137e+000  5.5539216e+000
  9.3000000e+001  2.5248677e+000  5.5703704e+000
  9.4000000e+001  2.5323077e+000  5.5558974e+000
  9.5000000e+001  2.5242424e+000  5.5525253e+000
  9.6000000e+001  2.5210256e+000  5.5620513e+000
  9.7000000e+001  2.5166667e+000  5.5677083e+000
  9.8000000e+001  2.5271795e+000  5.5569231e+000
  9.9000000e+001  2.5270833e+000  5.5500000e+000
  1.0000000e+002  2.5238095e+000  5.5629630e+000
  1.0100000e+002  2.5202020e+000  5.5515152e+000
  1.0200000e+002  2.5354167e+000  5.5447917e+000
  1.0300000e+002  2.5312500e+000  5.5645833e+000
  1.0400000e+002  2.5312500e+000  5.5489583e+000
  1.0500000e+002  2.5312500e+000  5.5500000e+000
  1.0600000e+002  2.5311828e+000  5.5462366e+000
  1.0700000e+002  2.5227513e+000  5.5544974e+000
  1.0800000e+002  2.5270833e+000  5.5583333e+000
  1.0900000e+002  2.5365079e+000  5.5640212e+000
  1.1000000e+002  2.5290323e+000  5.5580645e+000
  1.1100000e+002  2.5289617e+000  5.5792350e+000
  1.1200000e+002  2.5269841e+000  5.5693122e+000
  1.1300000e+002  2.5216931e+000  5.5777778e+000
  1.1400000e+002  2.5239583e+000  5.5666667e+000
  1.1500000e+002  2.5216931e+000  5.5777778e+000
  1.1600000e+002  2.5251282e+000  5.5682051e+000
  1.1700000e+002  2.5259259e+000  5.5735450e+000
  1.1800000e+002  2.5256831e+000  5.5846995e+000
  1.1900000e+002  2.5238095e+000  5.5746032e+000
  1.2000000e+002  2.5107692e+000  5.5671795e+000
  1.2100000e+002  2.5121693e+000  5.5851852e+000
  1.2200000e+002  2.5267760e+000  5.5879781e+000
  1.2300000e+002  2.5129032e+000  5.5752688e+000
  1.2400000e+002  2.5354497e+000  5.5566138e+000
  1.2500000e+002  2.5212121e+000  5.5535354e+000
  1.2600000e+002  2.5222222e+000  5.5515152e+000
  1.2700000e+002  2.5312169e+000  5.5523810e+000
  1.2800000e+002  2.5311475e+000  5.5540984e+000
  1.2900000e+002  2.4970588e+000  5.5598039e+000
  1.3000000e+002  2.5136612e+000  5.5792350e+000
  1.3100000e+002  2.4962963e+000  5.5841270e+000
  1.3200000e+002  2.4967742e+000  5.5827957e+000
  1.3300000e+002  2.5027322e+000  5.5803279e+000
  1.3400000e+002  2.5027322e+000  5.5814208e+000
  1.3500000e+002  2.4950820e+000  5.5879781e+000
  1.3600000e+002  2.4719577e+000  5.5894180e+000
  1.3700000e+002  2.4709677e+000  5.5956989e+000
  1.3800000e+002  2.4687500e+000  5.5864583e+000
  1.3900000e+002  2.4711864e+000  5.5909605e+000
  1.4000000e+002  2.4623656e+000  5.5913978e+000
  1.4100000e+002  2.4587571e+000  5.5932203e+000
  1.4200000e+002  2.4388889e+000  5.6100000e+000
  1.4300000e+002  2.4064897e+000  5.6082596e+000
  1.4400000e+002  2.4654971e+000  5.6070175e+000
  1.4500000e+002  2.4632184e+000  5.5988506e+000
  1.4600000e+002  2.4459016e+000  5.5912568e+000
  1.4700000e+002  2.4349727e+000  5.5923497e+000
  1.4800000e+002  2.4415301e+000  5.5945355e+000
  1.4900000e+002  2.4477778e+000  5.5977778e+000
  1.5000000e+002  2.4327684e+000  5.5988701e+000
  1.5100000e+002  2.4315789e+000  5.6081871e+000
  1.5200000e+002  2.4371585e+000  5.6054645e+000
  1.5300000e+002  2.3875706e+000  5.5966102e+000
  1.5400000e+002  2.4448087e+000  5.5989071e+000
  1.5500000e+002  2.4344444e+000  5.6055556e+000
  1.5600000e+002  2.4297436e+000  5.5917949e+000
  1.5700000e+002  2.4260417e+000  5.5979167e+000
  1.5800000e+002  2.4343750e+000  5.6135417e+000
  1.5900000e+002  2.4312500e+000  5.6062500e+000
  1.6000000e+002  2.4270833e+000  5.6041667e+000
  1.6100000e+002  2.4375000e+000  5.5989583e+000
  1.6200000e+002  2.4268817e+000  5.5892473e+000
  1.6300000e+002  2.4404372e+000  5.5770492e+000
  1.6400000e+002  2.4197917e+000  5.5895833e+000
  1.6500000e+002  2.4455556e+000  5.5955556e+000
  1.6600000e+002  2.4238806e+000  5.6069652e+000
  1.6700000e+002  2.4311111e+000  5.5877778e+000
  1.6800000e+002  2.4150538e+000  5.6000000e+000
  1.6900000e+002  2.4204301e+000  5.5913978e+000
  1.7000000e+002  2.4114583e+000  5.6052083e+000
  1.7100000e+002  2.4208333e+000  5.5927083e+000
  1.7200000e+002  2.4262295e+000  5.5879781e+000
  1.7300000e+002  2.4359788e+000  5.5873016e+000
  1.7400000e+002  2.4344444e+000  5.5988889e+000
  1.7500000e+002  2.4296296e+000  5.5978836e+000
  1.7600000e+002  2.4321839e+000  5.6068966e+000
  1.7700000e+002  2.4279570e+000  5.5989247e+000
  1.7800000e+002  2.4122222e+000  5.6255556e+000
  1.7900000e+002  2.4142077e+000  5.6251366e+000
  1.8000000e+002  2.4067797e+000  5.6395480e+000
  1.8100000e+002  2.4198830e+000  5.6304094e+000
  1.8200000e+002  2.4044444e+000  5.6200000e+000
  1.8300000e+002  2.4146893e+000  5.6237288e+000
  1.8400000e+002  2.4000000e+000  5.6206897e+000
  1.8500000e+002  2.4066667e+000  5.6166667e+000
  1.8600000e+002  2.4273224e+000  5.6032787e+000
  1.8700000e+002  2.4133333e+000  5.6122222e+000
  1.8800000e+002  2.4290909e+000  5.6084848e+000
  1.8900000e+002  2.4322222e+000  5.6233333e+000
  1.9000000e+002  2.4355556e+000  5.6155556e+000
  1.9100000e+002  2.4154762e+000  5.6273810e+000
  1.9200000e+002  2.4252874e+000  5.6298851e+000
  1.9300000e+002  2.3988506e+000  5.6425287e+000
  1.9400000e+002  2.4032258e+000  5.6387097e+000
  1.9500000e+002  2.3836066e+000  5.6284153e+000
  1.9600000e+002  2.3931034e+000  5.6379310e+000
  1.9700000e+002  2.3911111e+000  5.6411111e+000
  1.9800000e+002  2.3873563e+000  5.6494253e+000
  1.9900000e+002  2.3864407e+000  5.6406780e+000
  2.0000000e+002  2.4000000e+000  5.6521212e+000
  2.0100000e+002  2.3906433e+000  5.6502924e+000
  2.0200000e+002  2.3850575e+000  5.6413793e+000
  2.0300000e+002  2.3279570e+000  5.6053763e+000
  2.0400000e+002  2.3833333e+000  5.6428571e+000
  2.0500000e+002  2.3822222e+000  5.6488889e+000
  2.0600000e+002  2.3963636e+000  5.6484848e+000
  2.0700000e+002  2.3454023e+000  5.6247126e+000
  2.0800000e+002  2.3321739e+000  5.6295652e+000
  2.0900000e+002  2.3903030e+000  5.6290909e+000
  2.1000000e+002  2.3866667e+000  5.6266667e+000
  2.1100000e+002  2.4000000e+000  5.6369048e+000
  2.1200000e+002  2.3292754e+000  5.6121739e+000
  2.1300000e+002  2.3975758e+000  5.6484848e+000
  2.1400000e+002  2.3269006e+000  5.6520468e+000
  2.1500000e+002  2.3327327e+000  5.6360360e+000
  2.1600000e+002  2.3291667e+000  5.6357143e+000
  2.1700000e+002  2.3273810e+000  5.6244048e+000
  2.1800000e+002  2.3839506e+000  5.6370370e+000
  2.1900000e+002  2.3246377e+000  5.6307246e+000
  2.2000000e+002  2.3224138e+000  5.6051724e+000
  2.2100000e+002  2.3361823e+000  5.6142450e+000
  2.2200000e+002  2.3363095e+000  5.6023810e+000
  2.2300000e+002  2.3321839e+000  5.5982759e+000
  2.2400000e+002  2.3338889e+000  5.5877778e+000
  2.2500000e+002  2.3954802e+000  5.5988701e+000
  2.2600000e+002  2.3527066e+000  5.5749288e+000
  2.2700000e+002  2.4047619e+000  5.5809524e+000
  2.2800000e+002  2.3571014e+000  5.5808696e+000
  2.2900000e+002  2.3548023e+000  5.5615819e+000
  2.3000000e+002  2.3563025e+000  5.5563025e+000
  2.3100000e+002  2.3744928e+000  5.5594203e+000
  2.3200000e+002  2.3634783e+000  5.5669565e+000
  2.3300000e+002  2.4130952e+000  5.5809524e+000
  2.3400000e+002  2.4160494e+000  5.5666667e+000
  2.3500000e+002  2.3584795e+000  5.5695906e+000
  2.3600000e+002  2.3473684e+000  5.5888889e+000
  2.3700000e+002  2.3571865e+000  5.5847095e+000
  2.3800000e+002  2.3573574e+000  5.5867868e+000
  2.3900000e+002  2.3480826e+000  5.5994100e+000
  2.4000000e+002  2.3498413e+000  5.6025397e+000
  2.4100000e+002  2.3565749e+000  5.5883792e+000
  2.4200000e+002  2.3515152e+000  5.5909091e+000
  2.4300000e+002  2.3356125e+000  5.5561254e+000
  2.4400000e+002  2.3419540e+000  5.5701149e+000
  2.4500000e+002  2.3528736e+000  5.5804598e+000
  2.4600000e+002  2.3445428e+000  5.5840708e+000
  2.4700000e+002  2.3482759e+000  5.5511494e+000
  2.4800000e+002  2.3555556e+000  5.5435897e+000
  2.4900000e+002  2.4213836e+000  5.5723270e+000
  2.5000000e+002  2.3683333e+000  5.5672222e+000
  2.5100000e+002  2.4125786e+000  5.5748428e+000
  2.5200000e+002  2.3597598e+000  5.5603604e+000
  2.5300000e+002  2.4081871e+000  5.5894737e+000
  2.5400000e+002  2.4250000e+000  5.5785714e+000
  2.5500000e+002  2.4154762e+000  5.5857143e+000
  2.5600000e+002  2.3649425e+000  5.5747126e+000
  2.5700000e+002  2.3627119e+000  5.5762712e+000
  2.5800000e+002  2.3710914e+000  5.5722714e+000
  2.5900000e+002  2.3605556e+000  5.5583333e+000
  2.6000000e+002  2.3729885e+000  5.5637931e+000
  2.6100000e+002  2.3761111e+000  5.5661111e+000
  2.6200000e+002  2.3800623e+000  5.5881620e+000
  2.6300000e+002  2.4387879e+000  5.5903030e+000
  2.6400000e+002  2.3727536e+000  5.5802899e+000
  2.6500000e+002  2.3775758e+000  5.5860606e+000
  2.6600000e+002  2.3641975e+000  5.5864198e+000
  2.6700000e+002  2.3794872e+000  5.5987179e+000
  2.6800000e+002  2.3687688e+000  5.6000000e+000
  2.6900000e+002  2.3980952e+000  5.5625397e+000
  2.7000000e+002  2.3853211e+000  5.5651376e+000
  2.7100000e+002  2.3867868e+000  5.5549550e+000
  2.7200000e+002  2.3878205e+000  5.5679487e+000
  2.7300000e+002  2.3744928e+000  5.5571014e+000
  2.7400000e+002  2.3920489e+000  5.5547401e+000
  2.7500000e+002  2.3870370e+000  5.5567901e+000
  2.7600000e+002  2.3834808e+000  5.5439528e+000
  2.7700000e+002  2.3844828e+000  5.5511494e+000
  2.7800000e+002  2.3976812e+000  5.5321739e+000
  2.7900000e+002  2.3960114e+000  5.5344729e+000
  2.8000000e+002  2.3970760e+000  5.5421053e+000
  2.8100000e+002  2.4011799e+000  5.5569322e+000
  2.8200000e+002  2.3874644e+000  5.5589744e+000
  2.8300000e+002  2.4000000e+000  5.5597598e+000
  2.8400000e+002  2.3903134e+000  5.5578348e+000
  2.8500000e+002  2.3945455e+000  5.5612121e+000
  2.8600000e+002  2.4000000e+000  5.5601190e+000
  2.8700000e+002  2.3976608e+000  5.5596491e+000
  2.8800000e+002  2.3988304e+000  5.5555556e+000
  2.8900000e+002  2.3944444e+000  5.5416667e+000
  2.9000000e+002  2.3821839e+000  5.5545977e+000
  2.9100000e+002  2.3833333e+000  5.5483333e+000
  2.9200000e+002  2.3792350e+000  5.5404372e+000
  2.9300000e+002  2.3948718e+000  5.5316239e+000
  2.9400000e+002  2.4020833e+000  5.5260417e+000
  2.9500000e+002  2.3983871e+000  5.5247312e+000
  2.9600000e+002  2.4066116e+000  5.5256198e+000
  2.9700000e+002  2.4692308e+000  5.5743590e+000
  2.9800000e+002  2.4050420e+000  5.5445378e+000
  2.9900000e+002  2.4146199e+000  5.5532164e+000
  3.0000000e+002  2.4758170e+000  5.5673203e+000
  3.0100000e+002  2.4046784e+000  5.5654971e+000
  3.0200000e+002  2.4135693e+000  5.5651917e+000
  3.0300000e+002  2.4043614e+000  5.5676012e+000
  3.0400000e+002  2.4100629e+000  5.5754717e+000
  3.0500000e+002  2.4025890e+000  5.5754045e+000
  3.0600000e+002  2.3914373e+000  5.5816514e+000
  3.0700000e+002  2.4018519e+000  5.5765432e+000
  3.0800000e+002  2.4059406e+000  5.5722772e+000
  3.0900000e+002  2.3917460e+000  5.5714286e+000
  3.1000000e+002  2.4064103e+000  5.5673077e+000
  3.1100000e+002  2.3947712e+000  5.5751634e+000
  3.1200000e+002  2.4046667e+000  5.5660000e+000
  3.1300000e+002  2.4096154e+000  5.5615385e+000
  3.1400000e+002  2.3961165e+000  5.5741100e+000
  3.1500000e+002  2.4113208e+000  5.5792453e+000
  3.1600000e+002  2.4085809e+000  5.5689769e+000
  3.1700000e+002  2.4161812e+000  5.5766990e+000
  3.1800000e+002  2.4193333e+000  5.5680000e+000
  3.1900000e+002  2.4198718e+000  5.5666667e+000
  3.2000000e+002  2.4222222e+000  5.5555556e+000
  3.2100000e+002  2.4144654e+000  5.5559748e+000
  3.2200000e+002  2.4186916e+000  5.5638629e+000
  3.2300000e+002  2.4147436e+000  5.5730769e+000
  3.2400000e+002  2.4059406e+000  5.5795380e+000
  3.2500000e+002  2.4146667e+000  5.5773333e+000
  3.2600000e+002  2.4113333e+000  5.5760000e+000
  3.2700000e+002  2.4046667e+000  5.5826667e+000
  3.2800000e+002  2.4109966e+000  5.5835052e+000
  3.2900000e+002  2.4020000e+000  5.5840000e+000
  3.3000000e+002  2.4020000e+000  5.5766667e+000
  3.3100000e+002  2.3924528e+000  5.5666667e+000
  3.3200000e+002  2.4052805e+000  5.5702970e+000
  3.3300000e+002  2.3810458e+000  5.5581699e+000
  3.3400000e+002  2.3913333e+000  5.5860000e+000
  3.3500000e+002  2.3682848e+000  5.5851133e+000
  3.3600000e+002  2.4013605e+000  5.5761905e+000
  3.3700000e+002  2.3845118e+000  5.5905724e+000
  3.3800000e+002  2.3950355e+000  5.6007092e+000
  3.3900000e+002  2.3707483e+000  5.6013605e+000
  3.4000000e+002  2.3951890e+000  5.5972509e+000
  3.4100000e+002  2.3851852e+000  5.6040404e+000
  3.4200000e+002  2.3824916e+000  5.5858586e+000
  3.4300000e+002  2.4013746e+000  5.5883162e+000
  3.4400000e+002  2.3915789e+000  5.5887719e+000
  3.4500000e+002  2.3965636e+000  5.5986254e+000
  3.4600000e+002  2.3810458e+000  5.5888889e+000
  3.4700000e+002  2.3986799e+000  5.5742574e+000
  3.4800000e+002  2.3904762e+000  5.5884354e+000
  3.4900000e+002  2.3986532e+000  5.5979798e+000
  3.5000000e+002  2.3986111e+000  5.5923611e+000
  3.5100000e+002  2.4078014e+000  5.5858156e+000
  3.5200000e+002  2.4007168e+000  5.5827957e+000
  3.5300000e+002  2.4042553e+000  5.6028369e+000
  3.5400000e+002  2.4100358e+000  5.5885305e+000
  3.5500000e+002  2.4111111e+000  5.5955556e+000
  3.5600000e+002  2.4057348e+000  5.6028674e+000
  3.5700000e+002  2.4094203e+000  5.6173913e+000
  3.5800000e+002  2.4075758e+000  5.6234848e+000
  3.5900000e+002  2.4173913e+000  5.6253623e+000
  3.6000000e+002  2.4094118e+000  5.6305882e+000
  3.6100000e+002  2.4035461e+000  5.6184397e+000
  3.6200000e+002  2.4052434e+000  5.6134831e+000
  3.6300000e+002  2.3936170e+000  5.6070922e+000
  3.6400000e+002  2.3826389e+000  5.6152778e+000
  3.6500000e+002  2.3919414e+000  5.6000000e+000
  3.6600000e+002  2.3841924e+000  5.5821306e+000
  3.6700000e+002  2.3906810e+000  5.5792115e+000
  3.6800000e+002  2.3898990e+000  5.5730640e+000
  3.6900000e+002  2.3822695e+000  5.5773050e+000
  3.7000000e+002  2.3670103e+000  5.5828179e+000
  3.7100000e+002  2.3800000e+000  5.5620000e+000
  3.7200000e+002  2.3816327e+000  5.5789116e+000
  3.7300000e+002  2.3920000e+000  5.5780000e+000
  3.7400000e+002  2.4141844e+000  5.5879433e+000
  3.7500000e+002  2.4070922e+000  5.6070922e+000
  3.7600000e+002  2.4151203e+000  5.6048110e+000
  3.7700000e+002  2.3956989e+000  5.6136201e+000
  3.7800000e+002  2.4014035e+000  5.6014035e+000
  3.7900000e+002  2.4212766e+000  5.5858156e+000
  3.8000000e+002  2.4157706e+000  5.6229391e+000
  3.8100000e+002  2.4210526e+000  5.6301754e+000
  3.8200000e+002  2.4304348e+000  5.6449275e+000
  3.8300000e+002  2.4208333e+000  5.6388889e+000
  3.8400000e+002  2.4315018e+000  5.6205128e+000
  3.8500000e+002  2.4206186e+000  5.6034364e+000
  3.8600000e+002  2.4248227e+000  5.6070922e+000
  3.8700000e+002  2.4416667e+000  5.5979167e+000
  3.8800000e+002  2.4267974e+000  5.5771242e+000
  3.8900000e+002  2.4355987e+000  5.5669903e+000
  3.9000000e+002  2.4444444e+000  5.5722222e+000
  3.9100000e+002  2.4431373e+000  5.5653595e+000
  3.9200000e+002  2.4504673e+000  5.5688474e+000
  3.9300000e+002  2.4666667e+000  5.5561728e+000
  3.9400000e+002  2.4713450e+000  5.5596491e+000
  3.9500000e+002  2.4757835e+000  5.5612536e+000
  3.9600000e+002  2.4701149e+000  5.5522989e+000
  3.9700000e+002  2.4715596e+000  5.5688073e+000
  3.9800000e+002  2.4737463e+000  5.5622419e+000
  3.9900000e+002  2.4685535e+000  5.5679245e+000
  4.0000000e+002  2.4647436e+000  5.5762821e+000
  4.0100000e+002  2.4641745e+000  5.5906542e+000
  4.0200000e+002  2.4599388e+000  5.5724771e+000
  4.0300000e+002  2.4551282e+000  5.5961538e+000
  4.0400000e+002  2.4397436e+000  5.6141026e+000
  4.0500000e+002  2.4565657e+000  5.6026936e+000
  4.0600000e+002  2.4460993e+000  5.6120567e+000
  4.0700000e+002  2.4323024e+000  5.6206186e+000
  4.0800000e+002  2.4356902e+000  5.6249158e+000
  4.0900000e+002  2.4231579e+000  5.6378947e+000
  4.1000000e+002  2.4402930e+000  5.6271062e+000
  4.1100000e+002  2.4198582e+000  5.6482270e+000
  4.1200000e+002  2.4164948e+000  5.6419244e+000
  4.1300000e+002  2.4086667e+000  5.6473333e+000
  4.1400000e+002  2.4254296e+000  5.6274914e+000
  4.1500000e+002  2.4107527e+000  5.6437276e+000
  4.1600000e+002  2.4134752e+000  5.6468085e+000
  4.1700000e+002  2.4378947e+000  5.6554386e+000
  4.1800000e+002  2.4197279e+000  5.6414966e+000
  4.1900000e+002  2.4238596e+000  5.6435088e+000
  4.2000000e+002  2.4123711e+000  5.6563574e+000
  4.2100000e+002  2.3993056e+000  5.6541667e+000
  4.2200000e+002  2.4007246e+000  5.6471014e+000
  4.2300000e+002  2.3949821e+000  5.6401434e+000
  4.2400000e+002  2.3922807e+000  5.6421053e+000
  4.2500000e+002  2.4042553e+000  5.6354610e+000
  4.2600000e+002  2.3914894e+000  5.6546099e+000
  4.2700000e+002  2.3931973e+000  5.6448980e+000
  4.2800000e+002  2.3777778e+000  5.6390572e+000
  4.2900000e+002  2.3814433e+000  5.6391753e+000
  4.3000000e+002  2.3798611e+000  5.6437500e+000
  4.3100000e+002  2.3792115e+000  5.6516129e+000
  4.3200000e+002  2.3805556e+000  5.6513889e+000
  4.3300000e+002  2.3896296e+000  5.6407407e+000
  4.3400000e+002  2.3703704e+000  5.6437710e+000
  4.3500000e+002  2.3754386e+000  5.6540351e+000
  4.3600000e+002  2.3733333e+000  5.6449123e+000
  4.3700000e+002  2.3741497e+000  5.6482993e+000
  4.3800000e+002  2.3777778e+000  5.6527778e+000
  4.3900000e+002  2.3691756e+000  5.6896057e+000
  4.4000000e+002  2.3601449e+000  5.6717391e+000
  4.4100000e+002  2.3579710e+000  5.6717391e+000
  4.4200000e+002  2.3546392e+000  5.6646048e+000
  4.4300000e+002  2.3630435e+000  5.6608696e+000
  4.4400000e+002  2.3532567e+000  5.6674330e+000
  4.4500000e+002  2.3505618e+000  5.6651685e+000
  4.4600000e+002  2.3488889e+000  5.6748148e+000
  4.4700000e+002  2.3413919e+000  5.6732601e+000
  4.4800000e+002  2.3434109e+000  5.6806202e+000
  4.4900000e+002  2.3376812e+000  5.6644928e+000
  4.5000000e+002  2.3422222e+000  5.6644444e+000
  4.5100000e+002  2.3243446e+000  5.6719101e+000
  4.5200000e+002  2.3191011e+000  5.6749064e+000
  4.5300000e+002  2.3368794e+000  5.6680851e+000
  4.5400000e+002  2.3140741e+000  5.6711111e+000
  4.5500000e+002  2.3224638e+000  5.6644928e+000
  4.5600000e+002  2.3090909e+000  5.6757576e+000
  4.5700000e+002  2.3123596e+000  5.6831461e+000
  4.5800000e+002  2.3257576e+000  5.6727273e+000
  4.5900000e+002  2.3161290e+000  5.6587814e+000
  4.6000000e+002  2.3249123e+000  5.6442105e+000
  4.6100000e+002  2.3259259e+000  5.6577778e+000
  4.6200000e+002  2.3354839e+000  5.6458781e+000
  4.6300000e+002  2.3319444e+000  5.6368056e+000
  4.6400000e+002  2.3553114e+000  5.6285714e+000
  4.6500000e+002  2.3510638e+000  5.6127660e+000
  4.6600000e+002  2.3333333e+000  5.6252632e+000
  4.6700000e+002  2.3374570e+000  5.6247423e+000
  4.6800000e+002  2.3530612e+000  5.6170068e+000
  4.6900000e+002  2.3469388e+000  5.6197279e+000
  4.7000000e+002  2.3482270e+000  5.6361702e+000
  4.7100000e+002  2.3505376e+000  5.6480287e+000
  4.7200000e+002  2.3609929e+000  5.6439716e+000
  4.7300000e+002  2.3510204e+000  5.6448980e+000
  4.7400000e+002  2.3520833e+000  5.6381944e+000
  4.7500000e+002  2.3535581e+000  5.6367041e+000
  4.7600000e+002  2.3492754e+000  5.6318841e+000
  4.7700000e+002  2.3598566e+000  5.6344086e+000
  4.7800000e+002  2.3637681e+000  5.6021739e+000
  4.7900000e+002  2.3513889e+000  5.6097222e+000
  4.8000000e+002  2.3500000e+000  5.6152778e+000
  4.8100000e+002  2.3628866e+000  5.5945017e+000
  4.8200000e+002  2.3663366e+000  5.6039604e+000
  4.8300000e+002  2.3725086e+000  5.6109966e+000
  4.8400000e+002  2.3670103e+000  5.5965636e+000
  4.8500000e+002  2.3820000e+000  5.5793333e+000
  4.8600000e+002  2.3704467e+000  5.5993127e+000
  4.8700000e+002  2.3697595e+000  5.5910653e+000
  4.8800000e+002  2.3780069e+000  5.6000000e+000
  4.8900000e+002  2.3835052e+000  5.5835052e+000
  4.9000000e+002  2.3836735e+000  5.5972789e+000
  4.9100000e+002  2.3764706e+000  5.5816993e+000
  4.9200000e+002  2.3750842e+000  5.5730640e+000
  4.9300000e+002  2.3759450e+000  5.5711340e+000
  4.9400000e+002  2.3815603e+000  5.5780142e+000
  4.9500000e+002  2.3850187e+000  5.5775281e+000
  4.9600000e+002  2.3896907e+000  5.5745704e+000
  4.9700000e+002  2.3937500e+000  5.5743056e+000
  4.9800000e+002  2.3811448e+000  5.5723906e+000
  4.9900000e+002  2.3993056e+000  5.5625000e+000
  5.0000000e+002  2.3941392e+000  5.5619048e+000
  5.0100000e+002  2.3932660e+000  5.5629630e+000
  5.0200000e+002  2.3777778e+000  5.5529412e+000
  5.0300000e+002  2.3964158e+000  5.5641577e+000
  5.0400000e+002  2.3897959e+000  5.5517007e+000
  5.0500000e+002  2.3947712e+000  5.5437908e+000
  5.0600000e+002  2.4088889e+000  5.5384127e+000
  5.0700000e+002  2.3973333e+000  5.5653333e+000
  5.0800000e+002  2.3965278e+000  5.5756944e+000
  5.0900000e+002  2.4122977e+000  5.5462783e+000
